"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
7.906930863E1,4.852930307E-1,2.800963402E0,8.561975956E-1
7.907430863E1,2.368347645E-1,2.698407173E0,8.787322044E-1
7.907930863E1,9.697186947E-2,2.545774460E0,8.699474335E-1
7.908430863E1,1.555391550E-1,2.320920944E0,7.031526566E-1
7.908930863E1,4.400110245E-1,2.107038498E0,5.034468174E-1
7.909430863E1,8.222136497E-1,1.972403526E0,3.201467991E-1
7.909930863E1,1.104271412E0,2.009140968E0,3.402824402E-1
7.910430863E1,1.311765075E0,2.205334663E0,4.858102798E-1
7.910930863E1,1.525098801E0,2.522708893E0,7.520740032E-1
7.911430863E1,1.802618504E0,3.052389145E0,1.105913520E0
7.911930863E1,2.101979494E0,3.857638359E0,1.679185629E0
7.912430863E1,2.337870836E0,4.858190536E0,2.299437046E0
7.912930863E1,2.418705940E0,5.858050346E0,2.823307514E0
7.913430863E1,2.313354969E0,6.775487900E0,3.085890055E0
7.913930863E1,2.060597897E0,7.426277161E0,3.205401897E0
7.914430863E1,1.546252608E0,7.691390038E0,3.321236134E0
7.914930863E1,6.895104647E-1,7.433320045E0,3.335548401E0
7.915430863E1,-2.927203178E-1,6.830471992E0,3.200939178E0
7.915930863E1,-1.340293169E0,5.920162201E0,2.871511221E0
7.916430863E1,-2.370038986E0,4.963068962E0,2.384454727E0
7.916930863E1,-3.230713844E0,4.170832634E0,1.904613733E0
7.917430863E1,-3.730551004E0,3.423404694E0,1.805247664E0
7.917930863E1,-3.808413267E0,2.859278679E0,2.113206387E0
7.918430863E1,-3.698405743E0,2.539531708E0,2.651812315E0
7.918930863E1,-3.478155136E0,2.267492294E0,3.479290247E0
7.919430863E1,-3.116042137E0,1.966076851E0,4.323246002E0
7.919930863E1,-2.621581078E0,1.651747704E0,4.764936447E0
7.920430863E1,-1.944781780E0,1.457777023E0,4.558004379E0
7.920930863E1,-1.226871371E0,1.451002121E0,4.084939957E0
7.921430863E1,-6.161900759E-1,1.426109314E0,3.390133619E0
7.921930863E1,1.491808891E-2,1.346470833E0,2.514047623E0
7.922430863E1,4.996714592E-1,1.195247650E0,1.630652905E0
7.922930863E1,7.444025278E-1,9.861812592E-1,9.968724251E-1
7.923430863E1,8.288364410E-1,7.046537399E-1,5.544221401E-1
7.923930863E1,8.599413633E-1,5.405225754E-1,3.114879131E-1
7.924430863E1,8.875037432E-1,5.166378021E-1,2.380275726E-1
7.924930863E1,9.164112806E-1,6.342992783E-1,2.913615704E-1
7.925430863E1,8.995239735E-1,8.114986420E-1,4.194326401E-1
7.925930863E1,8.117990494E-1,9.679756165E-1,5.610816479E-1
7.926430863E1,6.482394934E-1,1.054998398E0,7.263743877E-1
7.926930863E1,4.133058786E-1,1.047103882E0,8.403930664E-1
7.927430863E1,1.249161959E-1,9.131660461E-1,8.980383873E-1
7.927930863E1,-1.893432140E-1,7.052488327E-1,7.981183529E-1
7.928430863E1,-5.183390975E-1,3.903989792E-1,5.285990238E-1
7.928930863E1,-8.869571686E-1,2.833175659E-2,2.876460552E-1
7.929430863E1,-1.241330743E0,-3.694458008E-1,1.503393650E-1
7.929930863E1,-1.447057366E0,-8.141431808E-1,1.170964241E-1
7.930430863E1,-1.456282258E0,-1.223059654E0,1.620550156E-1
7.930930863E1,-1.391184092E0,-1.554785728E0,1.205401421E-1
7.931430863E1,-1.299934030E0,-1.857501507E0,1.428914070E-2
7.931930863E1,-1.156320214E0,-2.144843102E0,-1.485717297E-1
7.932430863E1,-9.710443020E-1,-2.494327068E0,-3.795936108E-1
7.932930863E1,-8.172947764E-1,-2.873856544E0,-5.884318352E-1
7.933430863E1,-7.869457006E-1,-3.288216114E0,-7.071459293E-1
7.933930863E1,-7.722163200E-1,-3.738640785E0,-7.704713345E-1
7.934430863E1,-7.321639061E-1,-4.207822323E0,-8.413203955E-1
7.934930863E1,-6.649296284E-1,-4.587592125E0,-9.925658703E-1
7.935430863E1,-5.821535587E-1,-4.847060204E0,-1.151109934E0
7.935930863E1,-5.180798769E-1,-5.062935352E0,-1.327677846E0
7.936430863E1,-4.301779270E-1,-5.254306316E0,-1.460238814E0
7.936930863E1,-3.448581696E-1,-5.396008492E0,-1.495608926E0
7.937430863E1,-3.172457218E-1,-5.493044376E0,-1.441621780E0
7.937930863E1,-3.453674912E-1,-5.560774803E0,-1.403518677E0
7.938430863E1,-3.392365575E-1,-5.552465439E0,-1.329064250E0
7.938930863E1,-2.838759422E-1,-5.562660217E0,-1.275201082E0
7.939430863E1,-2.372056246E-1,-5.546534538E0,-1.254553676E0
7.939930863E1,-2.875324488E-1,-5.523809433E0,-1.210536242E0
7.940430863E1,-4.327586889E-1,-5.465997219E0,-1.076005936E0
7.940930863E1,-6.034524441E-1,-5.362419128E0,-9.471036196E-1
7.941430863E1,-6.269388795E-1,-5.197539806E0,-8.736292124E-1
7.941930863E1,-4.156678915E-1,-4.876249313E0,-8.936009407E-1
7.942430863E1,-1.049762964E-1,-4.486667156E0,-9.557920694E-1
7.942930863E1,1.867870092E-1,-4.056657791E0,-1.062656283E0
7.943430863E1,3.950575590E-1,-3.707235813E0,-1.057981014E0
7.943930863E1,5.587360859E-1,-3.375970364E0,-1.007170916E0
7.944430863E1,7.204949856E-1,-3.078729153E0,-1.016565084E0
7.944930863E1,7.933605909E-1,-2.814401150E0,-9.412695169E-1
7.945430863E1,8.404384851E-1,-2.605455399E0,-7.944281101E-1
7.945930863E1,9.583495855E-1,-2.312623978E0,-6.865819693E-1
7.946430863E1,1.114189267E0,-1.980248928E0,-5.331345797E-1
7.946930863E1,1.307691216E0,-1.655665398E0,-3.045765162E-1
7.947430863E1,1.477100015E0,-1.350701332E0,-9.149324894E-2
7.947930863E1,1.589846492E0,-1.005064964E0,1.716446877E-1
7.948430863E1,1.632483959E0,-6.542997360E-1,4.886739254E-1
7.948930863E1,1.688702106E0,-3.379383087E-1,8.821516037E-1
7.949430863E1,1.739033222E0,-2.208995819E-2,1.293361664E0
7.949930863E1,1.815280676E0,2.317876816E-1,1.666857004E0
7.950430863E1,1.927334905E0,4.903526306E-1,1.934873819E0
7.950930863E1,2.055387974E0,6.877880096E-1,2.003042221E0
7.951430863E1,2.243581295E0,8.783216476E-1,1.874132872E0
7.951930863E1,2.419118404E0,1.029953003E0,1.665343046E0
7.952430863E1,2.488015175E0,1.079582214E0,1.426229477E0
7.952930863E1,2.448774576E0,1.112271309E0,1.117449880E0
7.953430863E1,2.330394506E0,1.120588303E0,8.777319193E-1
7.953930863E1,2.210727215E0,1.128775597E0,6.494791508E-1
7.954430863E1,2.130272150E0,1.169489861E0,4.673922062E-1
7.954930863E1,2.134095192E0,1.267412186E0,5.268253088E-1
7.955430863E1,2.124200821E0,1.467577934E0,6.264784336E-1
7.955930863E1,2.119781494E0,1.774185181E0,5.621147156E-1
7.956430863E1,2.148514271E0,2.004350662E0,7.151998281E-1
7.956930863E1,2.215448380E0,2.116418839E0,7.589292526E-1
7.957430863E1,2.209130049E0,2.109499931E0,7.280271053E-1
7.957930863E1,2.117326736E0,1.944486618E0,6.697547436E-1
7.958430863E1,2.038339376E0,1.734758377E0,5.179390907E-1
7.958930863E1,1.972141385E0,1.622181892E0,4.416723251E-1
7.959430863E1,1.980728269E0,1.669342995E0,5.648864508E-1
7.959930863E1,2.030922413E0,1.939274788E0,1.096960425E0
7.960430863E1,2.177522421E0,2.368207932E0,1.712684155E0
7.960930863E1,2.352786541E0,2.948127747E0,2.152323246E0
7.961430863E1,2.385871887E0,3.554011345E0,2.349436522E0
7.961930863E1,2.315801620E0,4.134066582E0,2.385265350E0
7.962430863E1,2.190007210E0,4.626846313E0,2.149842978E0
7.962930863E1,1.857381940E0,4.980439186E0,1.572780728E0
7.963430863E1,1.220915914E0,5.193165779E0,9.138771296E-1
7.963930863E1,2.391010523E-1,5.277938843E0,3.204497099E-1
7.964430863E1,-9.303331375E-1,5.232023239E0,-1.376076937E-1
7.964930863E1,-2.109333515E0,5.154059410E0,-4.824776649E-1
7.965430863E1,-3.171707630E0,5.045147896E0,-7.464938164E-1
7.965930863E1,-4.154780388E0,4.790390015E0,-9.497773051E-1
7.966430863E1,-4.920098305E0,4.483261108E0,-1.231916308E0
7.966930863E1,-5.341046333E0,4.133947372E0,-1.531524062E0
7.967430863E1,-5.430848122E0,3.877477646E0,-1.807980776E0
7.967930863E1,-5.170498848E0,3.510251999E0,-1.590585947E0
7.968430863E1,-4.775002956E0,3.121655464E0,-1.415602922E0
7.968930863E1,-4.296579838E0,2.787403107E0,-1.357807875E0
7.969430863E1,-3.806987286E0,2.499025345E0,-1.337885380E0
7.969930863E1,-3.280779362E0,2.198315620E0,-1.276449203E0
7.970430863E1,-2.673736572E0,1.964336395E0,-1.162050962E0
7.970930863E1,-2.007317066E0,1.786483765E0,-9.635463357E-1
7.971430863E1,-1.346667171E0,1.688781738E0,-7.441222668E-1
7.971930863E1,-7.481946349E-1,1.607628822E0,-5.965527296E-1
7.972430863E1,-2.467005253E-1,1.514729500E0,-3.733590841E-1
7.972930863E1,1.629991531E-1,1.430658340E0,-2.583050728E-2
7.973430863E1,4.687876701E-1,1.393725395E0,3.216217756E-1
7.973930863E1,6.849430799E-1,1.356692314E0,5.328152180E-1
7.974430863E1,8.700755835E-1,1.325659752E0,6.579513550E-1
7.974930863E1,1.004487276E0,1.341476440E0,7.200285196E-1
7.975430863E1,9.726494551E-1,1.211030006E0,7.724896669E-1
7.975930863E1,7.755892277E-1,1.064407349E0,7.007236481E-1
7.976430863E1,4.274706841E-1,8.961477280E-1,6.301612854E-1
7.976930863E1,-1.140320301E-2,7.492275238E-1,5.648193359E-1
7.977430863E1,-3.717261553E-1,6.889581680E-1,5.045974255E-1
7.977930863E1,-6.986602545E-1,4.849548340E-1,4.954624176E-1
7.978430863E1,-1.004943967E0,2.507171631E-1,3.441373110E-1
7.978930863E1,-1.139220715E0,1.106357574E-2,2.242386341E-1
7.979430863E1,-1.138891101E0,-2.780332565E-1,2.171579599E-1
7.979930863E1,-9.792428613E-1,-5.906133652E-1,2.654911280E-1
7.980430863E1,-7.382820845E-1,-9.298419952E-1,2.405906916E-1
7.980930863E1,-4.717289209E-1,-1.336107254E0,2.600873709E-1
7.981430863E1,-1.954212189E-1,-1.723270416E0,2.391610146E-1
7.981930863E1,7.851338387E-2,-2.073929310E0,4.486131668E-2
7.982430863E1,3.775008917E-1,-2.421629906E0,-1.055614948E-1
7.982930863E1,5.705800056E-1,-2.808861256E0,-1.813194752E-1
7.983430863E1,7.352781296E-1,-3.200376987E0,-2.636245489E-1
7.983930863E1,8.413623571E-1,-3.534155846E0,-3.663560152E-1
7.984430863E1,8.600322008E-1,-3.854545116E0,-4.023576975E-1
7.984930863E1,8.100241423E-1,-4.164818287E0,-4.334882498E-1
7.985430863E1,7.155196667E-1,-4.434248924E0,-4.680701494E-1
7.985930863E1,5.981680155E-1,-4.642930031E0,-5.349329710E-1
7.986430863E1,4.099718332E-1,-4.840101242E0,-6.910150051E-1
7.986930863E1,1.951812506E-1,-5.029029369E0,-9.085440636E-1
7.987430863E1,-2.382361889E-2,-5.171696186E0,-1.140267134E0
7.987930863E1,-2.304421663E-1,-5.271418095E0,-1.372780323E0
7.988430863E1,-3.909295797E-1,-5.308131218E0,-1.522593975E0
7.988930863E1,-5.591682792E-1,-5.299233437E0,-1.638536215E0
7.989430863E1,-7.501658797E-1,-5.307032108E0,-1.787625670E0
7.989930863E1,-9.039594531E-1,-5.248472691E0,-1.897022128E0
7.990430863E1,-1.008804321E0,-5.099363327E0,-1.953184009E0
7.990930863E1,-1.038332343E0,-4.902089119E0,-1.917575598E0
7.991430863E1,-9.255944490E-1,-4.631526947E0,-1.867199898E0
7.991930863E1,-7.593896985E-1,-4.344717503E0,-1.819600344E0
7.992430863E1,-6.038706899E-1,-3.996131897E0,-1.799930453E0
7.992930863E1,-4.457683563E-1,-3.588473320E0,-1.788201451E0
7.993430863E1,-2.960622311E-1,-3.204532623E0,-1.720002890E0
7.993930863E1,-1.409136057E-1,-2.836704731E0,-1.580764532E0
7.994430863E1,8.877158165E-3,-2.532423019E0,-1.376593590E0
7.994930863E1,1.853795052E-1,-2.246606350E0,-1.213522077E0
7.995430863E1,3.747586012E-1,-1.940998554E0,-9.639446735E-1
7.995930863E1,4.587372541E-1,-1.652544975E0,-6.564128399E-1
7.996430863E1,5.444383621E-1,-1.412557125E0,-3.901401758E-1
7.996930863E1,6.503647566E-1,-1.165948868E0,-2.569488287E-1
7.997430863E1,7.626442909E-1,-8.697252274E-1,-3.132892847E-1
7.997930863E1,8.728921413E-1,-5.294580460E-1,-5.019896030E-1
7.998430863E1,9.542682171E-1,-1.373472214E-1,-6.705291271E-1
7.998930863E1,1.003703713E0,2.490253448E-1,-7.958872318E-1
7.999430863E1,1.001026154E0,6.041231155E-1,-8.634344339E-1
7.999930863E1,8.801721334E-1,8.965740204E-1,-9.198124409E-1
8.000430863E1,7.233190536E-1,1.101854324E0,-9.219423532E-1
8.000930863E1,6.701014042E-1,1.298735619E0,-8.856728077E-1
8.001430863E1,8.111299276E-1,1.548565865E0,-9.074167013E-1
8.001930863E1,9.985294342E-1,1.736652374E0,-8.897840977E-1
8.002430863E1,1.052797318E0,1.831478119E0,-7.615280151E-1
8.002930863E1,8.168177605E-1,1.797557831E0,-5.379071236E-1
8.003430863E1,6.217346191E-1,1.671307564E0,-2.816718817E-1
8.003930863E1,4.681153297E-1,1.542422295E0,4.937148094E-2
8.004430863E1,3.730826378E-1,1.446319580E0,2.662560940E-1
8.004930863E1,3.931883574E-1,1.396269798E0,2.518954277E-1
8.005430863E1,5.657930374E-1,1.452164650E0,6.736302376E-2
8.005930863E1,8.627470732E-1,1.505830765E0,-5.308055878E-2
8.006430863E1,1.062030673E0,1.397280693E0,-1.990176439E-1
8.006930863E1,1.165811181E0,1.270150185E0,-3.298451900E-1
8.007430863E1,1.223689318E0,1.365369797E0,-1.783725023E-1
8.007930863E1,1.149009466E0,1.707958221E0,2.938203812E-1
8.008430863E1,1.134769559E0,2.332853317E0,7.676482201E-1
8.008930863E1,1.291942000E0,3.185238838E0,1.255523205E0
8.009430863E1,1.595036745E0,4.134238243E0,1.727023602E0
8.009930863E1,1.979561329E0,5.102916718E0,2.121957779E0
8.010430863E1,2.314942360E0,5.820712090E0,2.273355961E0
8.010930863E1,2.527707815E0,6.284192085E0,2.118769884E0
8.011430863E1,2.371103764E0,6.440583229E0,1.968794703E0
8.011930863E1,1.641933680E0,6.171144485E0,1.956695914E0
8.012430863E1,7.224991322E-1,5.747929573E0,1.980764389E0
8.012930863E1,-1.047270298E-1,5.420116425E0,2.072119713E0
8.013430863E1,-7.975457907E-1,5.124328613E0,2.103265524E0
8.013930863E1,-1.395482302E0,4.700702667E0,2.054077148E0
8.014430863E1,-1.872155905E0,4.086917877E0,1.990365982E0
8.014930863E1,-2.127866983E0,3.553543091E0,2.027215719E0
8.015430863E1,-2.174694061E0,3.185571671E0,2.172427654E0
8.015930863E1,-2.155125380E0,2.940161705E0,2.539057732E0
8.016430863E1,-2.202925682E0,2.667562485E0,3.047357559E0
8.016930863E1,-2.243316412E0,2.304880142E0,3.378510475E0
8.017430863E1,-2.194425583E0,1.970759392E0,3.436818600E0
8.017930863E1,-1.937689662E0,1.640494347E0,3.693796158E0
8.018430863E1,-1.703630328E0,1.482951164E0,3.374647856E0
8.018930863E1,-1.338741660E0,1.262909889E0,2.907263041E0
8.019430863E1,-9.120305777E-1,8.362674713E-1,2.450244904E0
8.019930863E1,-5.286715031E-1,3.430175781E-1,1.990355253E0
8.020430863E1,-2.429131269E-1,-9.945678711E-2,1.518908739E0
8.020930863E1,-3.426706791E-2,-4.657583237E-1,1.138496161E0
8.021430863E1,1.403460503E-1,-7.602195740E-1,8.299818039E-1
8.021930863E1,3.133453131E-1,-9.583244324E-1,5.003252029E-1
8.022430863E1,5.293995142E-1,-9.578752518E-1,2.552330494E-1
8.022930863E1,6.795909405E-1,-8.363227844E-1,1.301910877E-1
8.023430863E1,7.453081608E-1,-6.701526642E-1,1.129183769E-1
8.023930863E1,7.058173418E-1,-4.984531403E-1,1.604573727E-1
8.024430863E1,6.075544357E-1,-3.585510254E-1,2.460954189E-1
8.024930863E1,4.408341646E-1,-2.734498978E-1,3.439536095E-1
8.025430863E1,1.927720308E-1,-2.864236832E-1,4.190161228E-1
8.025930863E1,2.047657967E-3,-2.622766495E-1,4.717791080E-1
8.026430863E1,-2.500942945E-1,-3.822565079E-1,4.384672642E-1
8.026930863E1,-5.167577267E-1,-6.149082184E-1,3.882637024E-1
8.027430863E1,-7.710950971E-1,-8.524818420E-1,2.933447361E-1
8.027930863E1,-9.670922160E-1,-1.182084084E0,2.042927742E-1
8.028430863E1,-1.006344914E0,-1.498116970E0,1.351790428E-1
8.028930863E1,-9.531944990E-1,-1.732275009E0,3.990602493E-2
8.029430863E1,-9.130434394E-1,-1.958733559E0,-1.299669743E-1
8.029930863E1,-8.483403921E-1,-2.189642906E0,-1.937966347E-1
8.030430863E1,-8.066080213E-1,-2.447431564E0,-3.452398777E-1
8.030930863E1,-7.607629895E-1,-2.719402790E0,-4.939042330E-1
8.031430863E1,-7.221396565E-1,-2.974061012E0,-6.409480572E-1
8.031930863E1,-6.648527980E-1,-3.259473324E0,-7.382568121E-1
8.032430863E1,-6.334756017E-1,-3.426830292E0,-9.101595879E-1
8.032930863E1,-6.196609139E-1,-3.582371712E0,-1.085377812E0
8.033430863E1,-6.353979111E-1,-3.744547367E0,-1.241747618E0
8.033930863E1,-6.272708774E-1,-3.914992809E0,-1.375166655E0
8.034430863E1,-6.078846455E-1,-4.054722786E0,-1.432984710E0
8.034930863E1,-6.012649536E-1,-4.178835869E0,-1.518726349E0
8.035430863E1,-6.006228328E-1,-4.243467808E0,-1.642735243E0
8.035930863E1,-6.164152026E-1,-4.311021328E0,-1.689973354E0
8.036430863E1,-6.471117139E-1,-4.389254093E0,-1.623674750E0
8.036930863E1,-6.359210014E-1,-4.490125179E0,-1.585798740E0
8.037430863E1,-6.267645955E-1,-4.570710659E0,-1.530527115E0
8.037930863E1,-6.055662632E-1,-4.517177582E0,-1.474787474E0
8.038430863E1,-5.778234005E-1,-4.438907623E0,-1.384438276E0
8.038930863E1,-5.021805763E-1,-4.306985378E0,-1.304471612E0
8.039430863E1,-3.483172655E-1,-4.127689838E0,-1.201252460E0
8.039930863E1,-1.838582754E-1,-3.909936428E0,-1.085625887E0
8.040430863E1,3.256583214E-2,-3.653806686E0,-9.794076681E-1
8.040930863E1,2.786375284E-1,-3.360471725E0,-8.560237885E-1
8.041430863E1,4.971348047E-1,-3.092875481E0,-7.401423454E-1
8.041930863E1,7.480963469E-1,-2.821551800E0,-6.670202017E-1
8.042430863E1,1.002639055E0,-2.543937206E0,-6.740847826E-1
8.042930863E1,1.237474322E0,-2.281372070E0,-6.195238829E-1
8.043430863E1,1.447177768E0,-2.035684109E0,-5.183086395E-1
8.043930863E1,1.563695192E0,-1.814264774E0,-4.091233015E-1
8.044430863E1,1.556533933E0,-1.619606495E0,-2.783452272E-1
8.044930863E1,1.536349654E0,-1.437922001E0,-1.018660069E-1
8.045430863E1,1.459786773E0,-1.225848198E0,9.725737572E-2
8.045930863E1,1.355588317E0,-9.770936966E-1,2.823729515E-1
8.046430863E1,1.302644372E0,-6.571931839E-1,4.067201614E-1
8.046930863E1,1.320016623E0,-2.793188095E-1,4.576108456E-1
8.047430863E1,1.423800945E0,8.229923248E-2,4.966077805E-1
8.047930863E1,1.607239962E0,4.261178970E-1,5.533926487E-1
8.048430863E1,1.807772398E0,7.745771408E-1,6.159691811E-1
8.048930863E1,1.944016695E0,1.053628922E0,6.587340832E-1
8.049430863E1,2.033403158E0,1.238628387E0,7.341089249E-1
8.049930863E1,2.091604233E0,1.359781265E0,7.777392864E-1
8.050430863E1,2.062301636E0,1.445332527E0,8.423801661E-1
8.050930863E1,1.954837799E0,1.404957771E0,9.058876038E-1
8.051430863E1,1.877526283E0,1.317068100E0,1.054716110E0
8.051930863E1,1.865181446E0,1.305758476E0,1.218871832E0
8.052430863E1,1.904022217E0,1.371687889E0,1.318145514E0
8.052930863E1,2.004075289E0,1.509228706E0,1.288424492E0
8.053430863E1,2.175957918E0,1.573571205E0,1.219946384E0
8.053930863E1,2.348865509E0,1.590603828E0,1.154679894E0
8.054430863E1,2.419336557E0,1.542464256E0,9.892545938E-1
8.054930863E1,2.411050320E0,1.429468155E0,7.153193951E-1
8.055430863E1,2.274720192E0,1.194617271E0,6.253969669E-1
8.055930863E1,2.064482212E0,1.127725601E0,7.319260836E-1
8.056430863E1,1.906422496E0,1.321346283E0,1.010109782E0
8.056930863E1,2.030380249E0,1.883790016E0,1.408133149E0
8.057430863E1,2.462949038E0,2.776721001E0,1.733014464E0
8.057930863E1,2.976994038E0,3.833543777E0,1.846231222E0
8.058430863E1,3.132397890E0,4.701613426E0,1.819911957E0
8.058930863E1,2.787955284E0,5.223726273E0,1.633257031E0
8.059430863E1,2.242078304E0,5.449026108E0,1.329276681E0
8.059930863E1,1.540471435E0,5.501849174E0,9.538878202E-1
8.060430863E1,7.451388836E-1,5.518096924E0,6.173616648E-1
8.060930863E1,-1.155141592E-1,5.552926064E0,2.259455919E-1
8.061430863E1,-1.066680431E0,5.509461403E0,1.012051105E-2
8.061930863E1,-2.180575371E0,5.442625999E0,-3.473387957E-1
8.062430863E1,-3.132635117E0,5.294496536E0,-9.145843983E-1
8.062930863E1,-3.765895367E0,5.026039124E0,-1.359619141E0
8.063430863E1,-4.118673325E0,4.633472443E0,-1.661449790E0
8.063930863E1,-4.265141487E0,4.099972725E0,-1.854848504E0
8.064430863E1,-4.340149403E0,3.564803123E0,-1.964047194E0
8.064930863E1,-4.296178818E0,3.174781799E0,-2.128790855E0
8.065430863E1,-4.194969177E0,2.834080696E0,-2.093516827E0
8.065930863E1,-4.105596066E0,2.327190399E0,-1.930885315E0
8.066430863E1,-3.828670979E0,1.906094551E0,-1.687565446E0
8.066930863E1,-3.460171700E0,1.634144783E0,-1.356416821E0
8.067430863E1,-2.963612080E0,1.398680687E0,-9.432186484E-1
8.067930863E1,-2.325936317E0,1.138899803E0,-6.422665715E-1
8.068430863E1,-1.686001778E0,9.011917114E-1,-5.009924173E-1
8.068930863E1,-1.116820693E0,7.846221924E-1,-5.659773350E-1
8.069430863E1,-6.535817385E-1,7.261075974E-1,-4.569455385E-1
8.069930863E1,-2.551538944E-1,6.506204605E-1,-3.403412104E-1
8.070430863E1,1.341778040E-1,6.011428833E-1,-2.510583401E-1
8.070930863E1,4.192965031E-1,6.100206375E-1,-1.327890158E-1
8.071430863E1,6.036721468E-1,6.639261246E-1,-1.073371172E-1
8.071930863E1,7.776088715E-1,7.894363403E-1,-1.849689484E-1
8.072430863E1,8.460041285E-1,8.902835846E-1,-1.897926331E-1
8.072930863E1,7.843071222E-1,8.797168732E-1,-2.593946457E-2
8.073430863E1,6.420146227E-1,8.332996368E-1,2.343959808E-1
8.073930863E1,4.068363905E-1,7.364521027E-1,4.981205463E-1
8.074430863E1,1.013158560E-1,5.711021423E-1,6.811957359E-1
8.074930863E1,-1.645529270E-1,3.377847672E-1,7.651100159E-1
8.075430863E1,-4.311822653E-1,1.977558136E-1,6.772190332E-1
8.075930863E1,-6.832627058E-1,4.234313965E-2,4.276483059E-1
8.076430863E1,-8.365524411E-1,-1.983270645E-1,2.936826944E-1
8.076930863E1,-9.046550393E-1,-4.257373810E-1,1.882750988E-1
8.077430863E1,-1.033622622E0,-7.011671066E-1,3.265786171E-2
8.077930863E1,-1.058878422E0,-1.013723373E0,-1.197128296E-1
8.078430863E1,-9.753100872E-1,-1.317237854E0,-2.121561766E-1
8.078930863E1,-8.963463306E-1,-1.688514709E0,-2.978410721E-1
8.079430863E1,-7.885518074E-1,-2.123103619E0,-2.977634668E-1
8.079930863E1,-6.816105843E-1,-2.453480721E0,-4.982713461E-1
8.080430863E1,-5.829963684E-1,-2.715409756E0,-7.137976885E-1
8.080930863E1,-5.406533480E-1,-3.047773838E0,-8.343548179E-1
8.081430863E1,-4.843943119E-1,-3.382860184E0,-9.561143517E-1
8.081930863E1,-4.446372986E-1,-3.715557098E0,-1.122562647E0
8.082430863E1,-4.090334177E-1,-4.001482964E0,-1.211296797E0
8.082930863E1,-3.377276659E-1,-4.207961559E0,-1.245888948E0
8.083430863E1,-2.778987885E-1,-4.428348541E0,-1.253285050E0
8.083930863E1,-2.146968842E-1,-4.588636398E0,-1.282622933E0
8.084430863E1,-2.440532446E-1,-4.762432575E0,-1.389409781E0
8.084930863E1,-3.588438034E-1,-4.873250961E0,-1.543735743E0
8.085430863E1,-5.151207447E-1,-4.976005077E0,-1.590163946E0
8.085930863E1,-6.586040258E-1,-5.020659924E0,-1.521159887E0
8.086430863E1,-7.206748724E-1,-4.938842297E0,-1.412688851E0
8.086930863E1,-6.672685146E-1,-4.722187996E0,-1.307192326E0
8.087430863E1,-5.595437288E-1,-4.449901581E0,-1.197671771E0
8.087930863E1,-4.447268248E-1,-4.179935455E0,-1.179778576E0
8.088430863E1,-3.719732761E-1,-3.930580139E0,-1.205452561E0
8.088930863E1,-3.192725182E-1,-3.695011616E0,-1.184394479E0
8.089430863E1,-2.638733387E-1,-3.470644474E0,-1.099673152E0
